title,price,link
Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15 - 4...,"₹42,990",https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XPF4Z3BMX&lid=LSTCOMH397XPF4Z3BMXL8O53G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=fc3f6a77-b6e5-4731-a411-0f82a26290d3.COMH397XPF4Z3BMX.SEARCH&ppt=None&ppn=None&ssid=u5hlqtj48w0000001773084071653&qH=312f91285e048e09&ov_redirect=true
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71074WS...,"₹43,990",https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71074ws-thin-light-laptop/p/itmf84b442d31b6b?pid=COMH8Z2QENXVKHGX&lid=LSTCOMH8Z2QENXVKHGXT2JJBZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_71&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2lzrzCEqVZl3sVU1DyUOEUI9iEkt9NjOMvtPoytLJ8QjUeI7uWi7bi3WLqk6JF-UYDE%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind...,"₹70,800",https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_72&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2lwIwMCBp4MrbJxXwKH_PyOhOYPBgHkIWK98lFmD7errFX2jGuDLx_cmoBdxLHagfOw%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Lenovo V 14 (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Lig...,"₹43,990",https://www.flipkart.com/lenovo-v-14-2025-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm2ad1347e69711?pid=COMHF4NGPTGFPY2G&lid=LSTCOMHF4NGPTGFPY2GRJUM6F&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_73&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHF4NGPTGFPY2G.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 82W00004HA Ch...,"₹13,990",https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-520-4-gb-32-gb-emmc-storage-chrome-os-82w00004ha/p/itm1ae5f82096ad9?pid=COMHA9FK8YXVUUWA&lid=LSTCOMHA9FK8YXVUUWAAREQMZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_4_74&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHA9FK8YXVUUWA.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Samsung Galaxy Book3 360 EVO AMOLED Intel Core i5 13th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home)...,"₹66,840",https://www.flipkart.com/samsung-galaxy-book3-360-evo-amoled-intel-core-i5-13th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-np730qfg-ka2in-thin-light-laptop/p/itm4442ba7ef854f?pid=COMGPXFFRHZQHSAY&lid=LSTCOMGPXFFRHZQHSAYP4JCRO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_75&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMGPXFFRHZQHSAY.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Lenovo IdeaPad Slim 5 WUXGA IPS AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home) 13AR...,"₹59,990",https://www.flipkart.com/lenovo-ideapad-slim-5-wuxga-ips-amd-ryzen-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-13arp10-thin-light-laptop/p/itm8c97af7b5af2d?pid=COMHDFWWGDMFDNJY&lid=LSTCOMHDFWWGDMFDNJYELAEPL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_76&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHDFWWGDMFDNJY.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,"₹49,790",https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_77&otracker=search&otracker1=search&fm=Search&iid=en_eN3-bq1zgPxnJNiQxjj0EYiapNr1OE15VovqdQxT-lJ6VWs6Iw-uOfsLfLX-TQdMWfvoji5Qb3CdidnsAAcuOk4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ...,"₹38,990",https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-p1403cva-s60343ws-thin-light-laptop/p/itm275e21a6deac0?pid=COMH8Z2QRWQQZTCJ&lid=LSTCOMH8Z2QRWQQZTCJ7QVQUG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_78&otracker=search&otracker1=search&fm=Search&iid=en_eN3-bq1zgPxnJNiQxjj0EYiapNr1OE15VovqdQxT-lJkb2EA450ICsgD7wpfAkPNGoOC0fLm5aXQa_ExNPzNRIQEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Lenovo Legion Go AMD Ryzen Z1 Extreme - (16 GB/512 GB SSD/Windows 11 Home) 8APU1 Handheld Gaming PC,"₹69,990",https://www.flipkart.com/lenovo-legion-go-amd-ryzen-z1-extreme-16-gb-512-gb-ssd-windows-11-home-8apu1-handheld-gaming-pc/p/itm91b8146551547?pid=COMHFR4THQXC2DGG&lid=LSTCOMHFR4THQXC2DGGUJGHYW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_79&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHFR4THQXC2DGG.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
"ASUS Vivobook S15, A-Part Metal Body, Backlit Keyboard, Intel Core i9 13th Gen 13900H - (16 GB/512 GB ...","₹72,990",https://www.flipkart.com/asus-vivobook-s15-a-part-metal-body-backlit-keyboard-intel-core-i9-13th-gen-13900h-16-gb-512-gb-ssd-windows-11-home-k5504vab-bn417ws-thin-light-laptop/p/itm0eb223e3c7544?pid=COMH3J9YUEFZSCF5&lid=LSTCOMH3J9YUEFZSCF5I3MRSV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_80&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMH3J9YUEFZSCF5.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
HP Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0569TU Thin and Light Laptop,"₹40,990",https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0569tu-thin-light-laptop/p/itm8229e9aa059be?pid=COMHBFRJJPDPHZ2H&lid=LSTCOMHBFRJJPDPHZ2HR7HE3X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=fc3f6a77-b6e5-4731-a411-0f82a26290d3.COMHBFRJJPDPHZ2H.SEARCH&ppt=None&ppn=None&ssid=u5hlqtj48w0000001773084071653&qH=312f91285e048e09&ov_redirect=true
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,"₹15,942",https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1405cka-nk0154-cx1405cka-s60342/p/itm076cdd51ac69a?pid=COMHDDZ7PYJZSGUZ&lid=LSTCOMHDDZ7PYJZSGUZKERLBX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_81&otracker=search&otracker1=search&fm=Search&iid=en_eN3-bq1zgPxnJNiQxjj0EYiapNr1OE15VovqdQxT-lLsluLam0X7KjQvkI5YUtybb7qht5bmh0X-rWvJ2bNIpkKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Lenovo LOQ Essential Intel Core i7 12650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹80,990",https://www.flipkart.com/lenovo-loq-essential-intel-core-i7-12650hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15iax9e-gaming-laptop/p/itmd07e54ebaf097?pid=COMHGEQVUDH5RKJH&lid=LSTCOMHGEQVUDH5RKJH61KR61&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_82&otracker=search&otracker1=search&fm=Search&iid=en_eN3-bq1zgPxnJNiQxjj0EYiapNr1OE15VovqdQxT-lI2knfEzHqJdl1biyFLCcpVRxp07jtufOQ2C4oiRaehYZe-z4QeXgTJhz6ZDqqUM18%3D&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹72,990",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-a-15-fa2191tx-gaming-laptop/p/itm1a1eca07d4e23?pid=COMHEHHXEGMAFYCK&lid=LSTCOMHEHHXEGMAFYCKBEVMBC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_83&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHEHHXEGMAFYCK.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Acer Aspire Intel Celeron Dual Core N4500 - (12 GB/256 GB SSD/Windows 11 Home) A324-45-V2 Thin and Lig...,"₹22,990",https://www.flipkart.com/acer-aspire-intel-celeron-dual-core-n4500-12-gb-256-gb-ssd-windows-11-home-a324-45-v2-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZHA5YJHS3&lid=LSTCOMHFZYZHA5YJHS30OEKLM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_84&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHFZYZHA5YJHS3.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Lenovo Chromebook Intel Pentium Quad Core N100 - (4 GB/128 GB EMMC Storage/Chrome OS) 14IAN8 Chromeboo...,"₹16,990",https://www.flipkart.com/lenovo-chromebook-intel-pentium-quad-core-n100-4-gb-128-gb-emmc-storage-chrome-os-14ian8/p/itm7c0c58320220d?pid=COMGT2Y3DHC6QN4R&lid=LSTCOMGT2Y3DHC6QN4RLXRUHG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_85&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMGT2Y3DHC6QN4R.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Acer Swift Neo OLED AI PC Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) SFN14-54H Thin ...,"₹52,741",https://www.flipkart.com/acer-swift-neo-oled-ai-pc-intel-core-ultra-5-115u-16-gb-512-gb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm7e110040e3132?pid=COMHDF2CEWYVC82H&lid=LSTCOMHDF2CEWYVC82HHY6OWR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_86&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHDF2CEWYVC82H.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹90,990",https://www.flipkart.com/lenovo-loq-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15irx9-gaming-laptop/p/itm975f0ea246a0e?pid=COMHYXV9DUMPQSZA&lid=LSTCOMHYXV9DUMPQSZA1UUBRE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_87&otracker=search&otracker1=search&fm=Search&iid=en_eN3-bq1zgPxnJNiQxjj0EYiapNr1OE15VovqdQxT-lL96PamwOe8AzktR6EWJdJkiJKdNHT3BsGjtsqd-E5OS-i1ybCaas-TLzwLAWxhb4E%3D&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,"₹49,990",https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme7b254581c42e?pid=COMHAUZW4MMNNCGT&lid=LSTCOMHAUZW4MMNNCGTEVATRK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_88&otracker=search&otracker1=search&fm=Search&iid=en_eN3-bq1zgPxnJNiQxjj0EYiapNr1OE15VovqdQxT-lJIC_pbi_QXUBqKqGiTLunn7l7rrrqzQ9vop1cxSs4eNInfEY2D5bWfIUmTlXs_oiU%3D&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i5 13th Gen 1342...","₹60,990",https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-backlit-keyboard-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-s3407va-ly037ws-thin-light-laptop/p/itm820c07740b4c9?pid=COMH9SJ9VCEQJCSX&lid=LSTCOMH9SJ9VCEQJCSXBL2HSQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_89&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMH9SJ9VCEQJCSX.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
DELL Inspiron 5440 (2026) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5440...,"₹38,750",https://www.flipkart.com/dell-inspiron-5440-2026-intel-core-3-14th-gen-100u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm0587042bee5d3?pid=COMHJSFMJDAUGGRG&lid=LSTCOMHJSFMJDAUGGRG8MQPDT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_90&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHJSFMJDAUGGRG.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Ho...","₹38,990",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj320ws-x1504va-bq321ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGYSFGRDEFFPY6&lid=LSTCOMGYSFGRDEFFPY6IFXPZU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=fc3f6a77-b6e5-4731-a411-0f82a26290d3.COMGYSFGRDEFFPY6.SEARCH&ppt=None&ppn=None&ssid=u5hlqtj48w0000001773084071653&qH=312f91285e048e09&ov_redirect=true
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"₹43,990",https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_91&otracker=search&otracker1=search&fm=Search&iid=en_eN3-bq1zgPxnJNiQxjj0EYiapNr1OE15VovqdQxT-lLXxo3buNGqrXijXFyuMNR0ytmgAA-hN66mrwb0lnxcqWVkv0XZFiOX7bbXdlao_f8%3D&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
ASUS ExpertBook P1 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7222...,"₹55,990",https://www.flipkart.com/asus-expertbook-p1-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s72222ws-laptop/p/itm729cd00980e6a?pid=COMHGYAFCZG8YRYS&lid=LSTCOMHGYAFCZG8YRYSWDI8LO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_92&otracker=search&otracker1=search&fm=Search&iid=en_eN3-bq1zgPxnJNiQxjj0EYiapNr1OE15VovqdQxT-lK0RqSQHviZsd1mGE4ISs0-0FcBH4rr6G13cFR4XiQkX_cUmN_6PwCReg_VTM4VLxo%3D&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹44,999",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_93&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHFYZ3GZVH37GY.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
HP 250R G10 (2025) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Home) 250R G10 Thin and Li...,"₹41,899",https://www.flipkart.com/hp-250r-g10-2025-intel-core-3-14th-gen-100u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm21dd6a1b267a9?pid=COMHG6XMSCZ8WF5W&lid=LSTCOMHG6XMSCZ8WF5WMOKIRY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_94&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHG6XMSCZ8WF5W.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Acer Aspire Lite Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) AL15-53 Notebook,"₹39,990",https://www.flipkart.com/acer-aspire-lite-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-al15-53-notebook/p/itm1bc0bcb4598e7?pid=COMH5WHPWD7GUWGT&lid=LSTCOMH5WHPWD7GUWGTDLXKRU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_95&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMH5WHPWD7GUWGT.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
Lenovo IdeaPad 5 2-in-1 WUXGA IPS AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home) 14...,"₹54,990",https://www.flipkart.com/lenovo-ideapad-5-2-in-1-wuxga-ips-amd-ryzen-hexa-core-8645hs-16-gb-512-gb-ssd-windows-11-home-14ahp9-2-1-laptop/p/itm1795dad2ff938?pid=COMHYVZSZ5EXC7JQ&lid=LSTCOMHYVZSZ5EXC7JQDKWM0G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_96&otracker=search&otracker1=search&fm=Search&iid=e7d54d52-77d7-4dc0-8713-7e2dbedac950.COMHYVZSZ5EXC7JQ.SEARCH&ppt=sp&ppn=sp&ssid=k1ir18u0z40000001773084093141&qH=312f91285e048e09&ov_redirect=true
